"year","fishing_entity","nutrient","Direct human consumption","Discards","Fishmeal and fish oil","Other","fmfo_dhc_ratio","dhc_fmfo_ratio"
2018,"Yemen","Iron",101882702.107561,56156378.9775162,50762.3350656082,50762.3350656082,2007.05310297254,0.000498242920687526
2016,"Iceland","Vitamin B12",3596577473.93311,100345803.696255,1792108.46853774,1792108.46853774,2006.89720353128,0.000498281625107868
2018,"Georgia","Vitamin B12",25168680.3045669,589517877.218092,12541.1042767074,12541.1042767074,2006.89506675363,0.000498282155637369
2015,"Spain","Calcium",585047647681.654,406602326949.236,291620573.33366,365530124.70481,2006.1946967379,0.000498456107787552
2017,"Russian Federation","Protein",56528573530.2135,10673375759.5752,28183305.5294598,28183305.5294598,2005.74675213753,0.000498567428282907
2015,"Yemen","DHA+EPA",65248449.8284781,5864745.40425607,32534.3825933912,32534.3825933912,2005.52291537053,0.000498623073481684
2015,"Yemen","Zinc",77176038.4465911,57122269.0339527,38482.0426189745,38482.0426189745,2005.5078471468,0.000498626819846494
2017,"Russian Federation","Vitamin A, RAE",53002443272.5339,981599799858.569,26428737.3736406,26428737.3736406,2005.48526110813,0.000498632435447293
2015,"USA","Protein",93915390611.4565,10811280447.4118,46832618.4077732,845700244.081764,2005.34144372907,0.000498668195945939
2017,"Mauritania","Zinc",1103932255.57736,902284224.174053,550505.682097618,550505.682097618,2005.30583330403,0.000498677051346506
2015,"Spain","DHA+EPA",4165634524.43972,1633511065.00465,2077348.38232269,2544125.38930129,2005.26525058936,0.000498687143611597
2016,"Iceland","Protein",38667710429.096,754385557.293112,19284376.3958682,19284376.3958682,2005.13149273423,0.000498720409920042
2015,"Russian Federation","DHA+EPA",2074575525.51504,1238291131.28205,1034670.31160699,1034670.31160699,2005.0594882663,0.000498738319661858
2016,"Saint Pierre & Miquelon (France)","DHA+EPA",4699131.08493917,17847276.8749978,2343.94449526448,2343.94449526448,2004.796228935,0.000498803811363526
2015,"Russian Federation","Zinc",2914741208.80535,753231759.92736,1453940.78269232,1453940.78269232,2004.71796616642,0.000498823284310801
2017,"Iceland","Vitamin B12",3657768791.6446,103041642.759682,1824640.92735327,1824640.92735327,2004.65129155596,0.000498839875150469
2015,"Yemen","Protein",1773368552.42531,533684685.42678,884682.250636076,884682.250636076,2004.52597658682,0.000498871060629874
2016,"Yemen","Zinc",74076170.6274778,48793739.0946755,36960.4751378554,36960.4751378554,2004.19963085399,0.000498952292279337
2016,"Yemen","DHA+EPA",64309170.0042109,5009602.53891485,32089.6172338514,32089.6172338514,2004.04914572714,0.000498989758874982
2016,"Saint Pierre & Miquelon (France)","Zinc",6619831.0613329,11207872.1743119,3303.81713404928,3303.81713404928,2003.69172770147,0.000499078768542479
2015,"Russian Federation","Iron",4934354125.27057,1171819584.20025,2462688.05915747,2462688.05915747,2003.64561273696,0.000499090255104548
2017,"Yemen","Zinc",71430370.1083511,41476920.0744917,35651.2096107242,35651.2096107242,2003.58896341246,0.000499104366345095
2014,"Greece","Vitamin A, RAE",122443529525.217,284131455042.533,61116541.8209247,127668304.452051,2003.44335391201,0.000499140641060479
2018,"Mauritania","Zinc",1438882753.99332,424027384.307563,718209.178491786,718209.178491786,2003.43130815304,0.000499143642175533
2014,"Russian Federation","DHA+EPA",3103168155.9949,1691292863.46175,1548960.16576999,1548960.16576999,2003.38796605032,0.000499154440850267
2014,"Georgia","Vitamin B12",44822335.1469886,424644503.539034,22373.6929780185,22373.6929780185,2003.34988019301,0.000499163930318381
2018,"Yemen","Zinc",71452491.9350692,41759137.3516442,35666.7059225717,35666.7059225717,2003.3386904354,0.000499166718425761
2017,"Yemen","DHA+EPA",63417017.8346035,4258466.50221411,31655.7669577483,31655.7669577483,2003.3322180836,0.000499168331130124
2017,"Iceland","Protein",39550741547.8529,749456440.191333,19742656.7269599,19742656.7269599,2003.31404708282,0.0004991728588217
2016,"Yemen","Protein",1738740207.05762,455872020.62256,867948.594191072,867948.594191072,2003.27556112712,0.000499182448687868
2014,"Russian Federation","Zinc",4068774688.7289,1020508301.8239,2031085.36315797,2031085.36315797,2003.25144503168,0.000499188458084044
2016,"Morocco","Iron",15580745058.1549,2064465818.7932,7778234.81437432,7778234.81437432,2003.12094324555,0.000499220979827485
2018,"Yemen","DHA+EPA",63532631.623177,4287405.6892489,31717.3797409094,31717.3797409094,2003.08575746665,0.000499229749037167
2018,"Iceland","Iron",1246250773.90607,31125977.6607719,622195.046982502,622195.046982502,2002.99050908568,0.000499253488952614
2015,"Georgia","Vitamin B12",48342393.8150697,332204808.925455,24135.4841031842,24135.4841031842,2002.95936093081,0.000499261252876983
2014,"Spain","Protein",86732644977.1901,15552939437.4392,43303497.0811173,49868171.5899114,2002.90163204879,0.000499275642896694
2015,"Russian Federation","Protein",70364393094.8114,14333987046.7149,35131821.2634129,35131821.2634129,2002.86778664932,0.000499284079890735
2018,"Morocco","Iron",14511752186.0379,2203581953.83385,7245961.18121453,7245961.18121453,2002.73667262534,0.00049931676673655
2016,"Saint Pierre & Miquelon (France)","Vitamin B12",18408597.6927784,38131500.6837906,9191.75649530796,9191.75649530796,2002.72904337438,0.000499318668847538
2017,"Yemen","Protein",1708420934.29624,387511222.959213,853072.706870704,853072.706870704,2002.66744034418,0.000499334028134066
2016,"Georgia","Vitamin B12",51975040.2995825,420682442.002706,25953.6254868243,25953.6254868243,2002.61194051553,0.000499347866538023
2018,"Yemen","Protein",1710518417.4388,390147813.896609,854210.909264584,854210.909264584,2002.45442769098,0.000499387145181174
2017,"Morocco","Iron",15320211280.695,2184984567.08812,7651753.193756,7651753.193756,2002.18314584383,0.000499454808655151
2016,"Saint Pierre & Miquelon (France)","Protein",186820999.938721,303829355.079112,93315.9320702883,93315.9320702883,2002.02683286711,0.000499493804769788
2015,"Greece","Vitamin A, RAE",148856322426.599,288954613367.872,74354614.3775072,133529393.552526,2001.97827226751,0.000499505920644866
2017,"Mauritania","Vitamin B12",5055943459.91267,4216297681.31722,2525829.69422341,2525829.69422341,2001.69610464065,0.000499576333131509
2014,"Russian Federation","Iron",7621417365.88664,1776799938.59729,3807870.78940952,3807870.78940952,2001.49054087744,0.000499627642287837
2018,"Iceland","Calcium",97709587875.4071,3491481303.44003,48819217.760504,48819217.760504,2001.45746608944,0.000499635898810208
2014,"Russian Federation","Protein",96076354359.335,20047387470.5525,48005702.522058,48005702.522058,2001.35294999983,0.000499661991154576
2014,"Spain","Zinc",7993885791.93167,1237703841.17777,3994369.65555045,4400613.57746388,2001.2884337892,0.00049967809892681
2016,"Russian Federation","Calcium",169307247029.466,22391626715.837,84599566.6241815,84599566.6241815,2001.27794722145,0.000499680717207916
2018,"Iceland","Vitamin A, RAE",27879792450.6184,776260272.665378,13931025.8047286,13931025.8047286,2001.27347701525,0.000499681833335156
2016,"United Kingdom","Calcium",32626821918.3938,8113898025.42,16303197.5422304,16303197.5422304,2001.25293421,0.000499686962555162
2014,"Belgium","Vitamin A, RAE",26007362260.7805,275705622.108046,12995926.3818539,12995926.3818539,2001.19341219833,0.000499701824873333
2015,"Spain","Protein",110320577417.571,38035192597.685,55134189.9451319,60158908.7244332,2000.94673608806,0.000499763427963627
2015,"Russian Federation","Vitamin A, RAE",74923971233.3621,988192682104.192,37444719.6071274,37444719.6071274,2000.92221331792,0.000499769552931199
2016,"Morocco","Protein",227828538463.174,15129445691.8816,113863233.096311,113863233.096311,2000.89644626958,0.000499775988839588
2015,"Yemen","Vitamin B12",475990021.891056,74419640.3933324,237898.980081423,237898.980081423,2000.80732472306,0.000499798250258012
2018,"Mauritania","Vitamin B12",6596493984.46374,1958965284.44238,3297022.37028705,3297022.37028705,2000.74286541447,0.000499814352601897
2017,"Russian Federation","Calcium",179245718670.806,22608745295.6932,89593413.4587025,89593413.4587025,2000.65732235359,0.000499835723402941
2015,"Spain","Zinc",8018137134.89636,1965870718.12205,4008049.65138873,4318995.98401816,2000.50843484891,0.000499872923592811
2018,"Morocco","Protein",226866241175.563,16116208504.1127,113404437.040839,113404437.040839,2000.50586286905,0.000499873566261804
2018,"Thailand","Vitamin A, RAE",15267998570846.7,4566449485.31524,7632498577.20679,7632498577.20679,2000.39324166298,0.000499901708910332
2014,"Spain","Iron",9591614093.84551,1942813729.07935,4794980.8271302,5142683.95824482,2000.34461860113,0.000499913860192406
2017,"Morocco","Protein",230335795912.189,16005582491.162,115150537.491106,115150537.491106,2000.30152642561,0.000499924629756658
2016,"Yemen","Vitamin B12",468631313.661687,63568994.9866977,234285.101020958,234285.101020958,2000.26084296229,0.000499934797763199
2016,"Mauritania","Vitamin A, RAE",1139367226710.89,934986853291.79,569626779.190546,569626779.190546,2000.19954878168,0.000499950117781548
2016,"Morocco","Zinc",15122198320.275,1289568801.12871,7560407.55846534,7560407.55846534,2000.18295354234,0.000499954265798032
2016,"Thailand","Vitamin A, RAE",13772408946297.5,5144993493.75616,6885618444.19037,6885618444.19037,2000.17021824928,0.000499957449059154
2017,"Thailand","Vitamin A, RAE",14379172040198.8,5030384671.77463,7189307635.15494,7189307635.15494,2000.07744415974,0.000499980639709736
2018,"Iceland","DHA+EPA",1091354339.91864,23408949.8807671,545677.899561338,545677.899561338,1999.9973258876,0.000500000668528994
2017,"Yemen","Vitamin B12",462297521.019039,54036587.8476493,231149.613678932,231149.613678932,1999.99261803298,0.000500001845498566
2016,"United Kingdom","Iron",1110012479.29405,560922341.92481,555012.299389455,555012.299389455,1999.97816357425,0.000500005459166041
2018,"Morocco","Zinc",14649604468.2313,1371399357.0747,7325016.78488135,7325016.78488135,1999.94141972039,0.000500014645498872
2014,"Russian Federation","Vitamin A, RAE",111913763988.266,997330834424.716,55958628.9491416,55958628.9491416,1999.9375626229,0.000500015609831592
2018,"Yemen","Vitamin B12",462373652.958707,54404250.1795266,231197.945002583,231197.945002583,1999.9038181483,0.000500024046619348
2014,"Croatia","DHA+EPA",90139716.2356528,162497310.8827,45072.8578059171,45072.8578059171,1999.86689603292,0.0005000332782065
2015,"Belgium","Vitamin A, RAE",28740193888.0688,4787898.54200812,14371853.0893189,14371853.0893189,1999.75561324297,0.00050006110415578
2017,"Morocco","Zinc",15107695098.2604,1363765793.66844,7554771.11221286,7554771.11221286,1999.7555020347,0.000500061131964647
2018,"Iceland","Zinc",1504668359.45875,28326282.6711465,752443.343007618,752443.343007618,1999.70984319482,0.000500072549726694
2016,"Belgium","Vitamin A, RAE",37123280268.9928,6114212.65415376,18564501.0218253,18564501.0218253,1999.69178947223,0.000500077064507989
2015,"Croatia","DHA+EPA",96669824.0934738,90158957.5342776,48342.6184235283,48342.6184235283,1999.68117669077,0.000500079718535372
2018,"Belgium","Vitamin A, RAE",23529102406.0319,6472566.54550104,11767303.0151682,11767303.0151682,1999.5322951829,0.000500116953554145
2018,"Libya","Vitamin A, RAE",74378978742.8115,4395082776.52247,37198369.1871862,37198369.1871862,1999.52256961934,0.000500119386094438
2016,"Morocco","Calcium",2937719972389.22,85097445825.0845,1469246607.02729,1469246607.02729,1999.47371553443,0.000500131605747423
2016,"Morocco","DHA+EPA",19114279439.61,573487309.103424,9559708.82122541,9559708.82122541,1999.46251471286,0.000500134407442798
2016,"United Kingdom","Zinc",749660361.577461,188302180.140002,374931.105218083,374931.105218083,1999.46163746914,0.000500134626871748
2015,"Spain","Iron",11981038009.697,4268889616.06361,5992208.64643269,6258346.81523194,1999.43605382126,0.000500141026310309
2016,"United Kingdom","DHA+EPA",606221695.188732,246619479.103088,303206.044645391,303206.044645391,1999.37206363325,0.000500157033395176
2015,"Russian Federation","Calcium",274701047492.069,46448194498.5373,137394261.146664,137394261.146664,1999.36333002172,0.000500159218179287
2018,"Iceland","Vitamin B12",4554580151.68624,69451825.4718864,2278081.15420209,2278081.15420209,1999.30548711356,0.000500173688536073
2016,"Canada","Calcium",41936377696.8691,13465576064.8586,20975814.5811974,20975814.5811974,1999.27290234824,0.000500181840520849
2016,"United Kingdom","Vitamin B12",1722271321.90961,326558068.108424,861449.945425821,861449.945425821,1999.27033608236,0.000500182482554879
2018,"Morocco","DHA+EPA",19376245935.2563,611393419.939265,9691791.19838352,9691791.19838352,1999.24302315634,0.000500189315864778
2018,"Morocco","Calcium",3018842079352.03,90968312393.9464,1509998177.31419,1509998177.31419,1999.23557836448,0.000500191178479363
2014,"Croatia","Protein",2262152503.90838,1038123983.01602,1131511.52438528,1131511.52438528,1999.23063544345,0.000500192415157838
2017,"Belgium","Vitamin A, RAE",40879298968.2278,3849100.77691695,20447705.0463146,20447705.0463146,1999.21208153361,0.00050019705724912
2018,"United Kingdom","Calcium",38452851468.7489,6094193189.23628,19234411.3154471,19234411.3154471,1999.16965682581,0.000500207672013066
2017,"Morocco","Calcium",3008962991480.33,90093906344.61,1505116628.28006,1505116628.28006,1999.15603544873,0.000500211080209925
2017,"Morocco","DHA+EPA",19487722712.709,606807388.483704,9747991.78632865,9747991.78632865,1999.15255776479,0.00050021195036665
2016,"Canada","Iron",866387641.994225,259550717.911171,433379.726658119,433379.726658119,1999.14206572403,0.000500214575614881
2017,"United Kingdom","Calcium",38229540920.0593,8489153487.45262,19122993.7775673,19122993.7775673,1999.13995500566,0.000500215103748037
2015,"Croatia","Protein",2396014298.5854,392172664.886297,1198535.57749506,1198535.57749506,1999.11821023543,0.000500220544678163
2018,"Iceland","Protein",51197842243.8852,836292781.496419,25611678.1760627,25611678.1760627,1999.00380958776,0.000500249171714295
2016,"United Kingdom","Protein",19009620148.8252,3943696650.33962,9509618.45125375,9509618.45125375,1998.98873401372,0.000500252944393601
2015,"Croatia","Vitamin B12",320639989.01397,65239015.2918506,160404.600452737,160404.600452737,1998.94509327646,0.000500263865857818
2014,"Croatia","Vitamin B12",304465198.591877,151183033.156866,152315.097332461,152315.097332461,1998.91674511631,0.000500270960480554
2018,"Canada","Calcium",37046295759.632,17639673858.1422,18533281.2119306,18533281.2119306,1998.90647187633,0.00050027353158816
2014,"Croatia","Zinc",173145239.630802,77969702.1317969,86622.5798956041,86622.5798956041,1998.84648828831,0.000500288544347564
2016,"Morocco","Vitamin B12",90702530731.8337,2795060483.05775,45377567.632659,45377567.632659,1998.84073703751,0.000500289983824375
2015,"Croatia","Zinc",175777674.908222,36170404.3884261,87940.8001690058,87940.8001690058,1998.81823420313,0.00050029561612373
2016,"Canada","Vitamin A, RAE",19290016673.3734,6183623193.53141,9651035.93503005,9651035.93503005,1998.75089091286,0.000500312472427859
2018,"Morocco","Vitamin B12",89460666029.7424,2985150471.28986,44758655.1543848,44758655.1543848,1998.73445082673,0.000500316587621919
2017,"Morocco","Vitamin B12",91884373262.8065,2958601746.12885,45972830.7967931,45972830.7967931,1998.66685758268,0.000500333507911102
2017,"United Kingdom","Iron",1222898774.68384,573963194.233797,611857.69564019,611857.69564019,1998.66534881826,0.000500333885605844
2015,"Yemen","Vitamin A, RAE",32671517384.358,1301760311.88668,16346985.2543493,16346985.2543493,1998.62646696065,0.000500343619246032
2015,"USA","Vitamin A, RAE",1150621751218.35,1983391823950.31,575707778.945006,1404819740.31684,1998.62116389478,0.000500344946838883
2018,"United Kingdom","Iron",1409987251.83031,420218158.254811,705489.186445436,705489.186445436,1998.59512933776,0.000500351464546675
2018,"Canada","Iron",1047644982.00725,455993442.028871,524191.467620137,524191.467620137,1998.59220670575,0.000500352196233311
2017,"Yemen","Vitamin A, RAE",24254364359.1732,943652067.09664,12135786.6399617,12135786.6399617,1998.58196907536,0.000500354759260961
2018,"Yemen","Vitamin A, RAE",23505504807.078,950511080.031561,11761138.8822308,11761138.8822308,1998.57386622574,0.000500356787857171
2016,"Yemen","Vitamin A, RAE",28296139281.3869,1113062568.83848,14158166.7822712,14158166.7822712,1998.57366539991,0.000500356838135313
2018,"Canada","Vitamin A, RAE",15886190443.228,10275293227.5082,7948768.97946052,7948768.97946052,1998.5724184811,0.000500357150310315
2016,"Canada","Zinc",739015968.496793,120967878.75091,369775.432712846,369775.432712846,1998.55345466038,0.000500361898085901
2014,"Croatia","Iron",361587944.502293,157055891.085856,180929.418300547,180929.418300547,1998.50277472096,0.000500374586740127
2015,"Spain","Vitamin A, RAE",961027670768.335,1611012299285.62,480875826.619199,488229512.696768,1998.4944502718,0.000500376670980496
2015,"Croatia","Iron",371056797.134285,67702913.5919356,185669.003277945,185669.003277945,1998.48542612584,0.000500378930427602
2018,"United Kingdom","Zinc",812657134.771557,149480986.503283,406637.184156955,406637.184156955,1998.48210255628,0.000500379762581256
2014,"Russian Federation","Calcium",413475892872.754,78773956726.6284,206895275.773827,206895275.773827,1998.4791403587,0.000500380504257108
2016,"Canada","Vitamin B12",2041891027.55382,266038687.38553,1021730.7581179,1021730.7581179,1998.46291337565,0.000500384567212647
2016,"Croatia","DHA+EPA",91857634.2852145,94268622.4726673,45964.1503243819,45964.1503243819,1998.46257652865,0.000500384651554001
2014,"Spain","Vitamin A, RAE",1381557704419.76,1588389480246.48,691314847.19099,700922261.587584,1998.44934624711,0.000500387964237323
2017,"United Kingdom","DHA+EPA",637586676.211872,254524021.298127,319041.740208145,319041.740208145,1998.44282380075,0.0005003895973857
2018,"United Kingdom","Vitamin B12",1852239239.66738,249853662.712517,926845.226371722,926845.226371722,1998.43424442963,0.000500391745581506
2016,"Croatia","Protein",2254777741.07611,398212075.553533,1128276.06880313,1128276.06880313,1998.42733832684,0.000500393474819675
2017,"United Kingdom","Zinc",808504795.346093,196023111.787347,404570.792646982,404570.792646982,1998.42601107286,0.000500393807155837
2017,"United Kingdom","Vitamin B12",1816460931.77224,340406894.46206,908946.454916469,908946.454916469,1998.42457379865,0.00050039416704088
2018,"United Kingdom","DHA+EPA",697091182.992092,197329738.132028,348820.390281963,348820.390281963,1998.42441099446,0.000500394207806127
2016,"Canada","DHA+EPA",857802518.553914,96881851.6910299,429243.726560919,429243.726560919,1998.40432247336,0.000500399237909139
2018,"United Kingdom","Protein",19981643278.6924,3052219453.83279,9999057.6326117,9999057.6326117,1998.35264610564,0.000500412177975087
2017,"United Kingdom","Protein",20355103218.6601,4119426118.66622,10185980.938026,10185980.938026,1998.34491567435,0.000500414113778023
2016,"Croatia","Vitamin B12",301071619.634257,61061683.3961251,150660.602466638,150660.602466638,1998.34339372781,0.000500414494895469
2018,"Canada","Zinc",823210719.059824,238765762.703014,411953.14826457,411953.14826457,1998.31151316055,0.000500422478384459
2018,"Canada","DHA+EPA",745745492.972709,179792145.813761,373191.467542982,373191.467542982,1998.29191670042,0.000500427385830194
2016,"Canada","Protein",28222241731.9136,2238003714.79166,14123185.339547,14123185.339547,1998.2915364629,0.00050042748105217
2018,"Canada","Vitamin B12",2102841053.36142,424697787.876264,1052324.34935523,1052324.34935523,1998.28223555774,0.000500429810266963
2017,"Croatia","Vitamin B12",252203376.0572,117621656.264025,126212.065464936,126212.065464936,1998.25092100459,0.000500437652493245
2018,"Canada","Protein",22706548100.2834,4387405128.20231,11363350.5100954,11363350.5100954,1998.22649843552,0.000500443768903543
2016,"Croatia","Zinc",169475956.369512,36706758.7221556,84815.6927006918,84815.6927006918,1998.16744959662,0.000500458557765954
2017,"Mauritania","Vitamin A, RAE",1967342875880.57,1672604576393.68,984585104.570147,984585104.570147,1998.14405758198,0.000500464416569712
2016,"Croatia","Iron",358032069.658054,70845261.6653807,179183.546391102,179183.546391102,1998.13027964399,0.000500467867479677
2018,"Morocco","Vitamin A, RAE",8179504821594.59,89811841817.0796,4093593970.04936,4093593970.04936,1998.12313615851,0.000500469656701213
2018,"Croatia","Vitamin B12",233195650.425843,123311655.614341,116707.857644016,116707.857644016,1998.1143954946,0.000500471845983806
2014,"Croatia","Calcium",13099042868.9937,5939577804.05812,6555713.42848664,6555713.42848664,1998.11096258025,0.000500472705834442
2017,"Croatia","DHA+EPA",76498484.3131467,209220389.450865,38285.5106603864,38285.5106603864,1998.10536658974,0.000500474107482503
2015,"Croatia","Calcium",14035694983.046,1950135197.20568,7024515.20547496,7024515.20547496,1998.10158743858,0.000500475054064656
2018,"Mauritania","Vitamin A, RAE",2782238679518.18,777790772149.719,1392442919.72379,1392442919.72379,1998.09890955535,0.000500475724809108
2016,"Morocco","Vitamin A, RAE",12201404282760.3,84020979707.0874,6106516160.14086,6106516160.14086,1998.09579845259,0.000500476504066744
2016,"United Kingdom","Vitamin A, RAE",412846275409.232,2283256581.29505,206620122.545078,206620122.545078,1998.09326567,0.000500477138470651
2017,"Croatia","Protein",1907384404.4427,721247464.83158,954602.924916898,954602.924916898,1998.09193399312,0.000500477472025791
2017,"Morocco","Vitamin A, RAE",10923573452224.4,88954135994.1587,5467018697.6778,5467018697.6778,1998.08598731597,0.000500478961540238
2018,"Croatia","DHA+EPA",73854601.2543534,243534185.334991,36962.7517550152,36962.7517550152,1998.0817917414,0.000500480012446569
2016,"USA","Iron",4250963219.97208,963882662.357778,2127524.20560251,2127524.20560251,1998.07983795334,0.000500480501832355
2016,"USA","DHA+EPA",3347641961.20073,445812479.3248,1675435.8004311,1675435.8004311,1998.07235845107,0.000500482375310579
2016,"USA","Zinc",3569164657.11234,790246591.066739,1786306.07105778,1786306.07105778,1998.0700479839,0.00050048295404309
2017,"Canada","Calcium",44360800345.5134,18007764888.0462,22201839.2566751,22201839.2566751,1998.06871100447,0.000500483288934182
2017,"Canada","Iron",946763201.519674,365242989.527069,473839.943756582,473839.943756582,1998.06541004918,0.000500484115770458
2017,"USA","DHA+EPA",4616960632.83584,975378916.466392,2310716.81322971,2310716.81322971,1998.06423980734,0.000500484408897897
2017,"USA","Zinc",5099058440.80653,3721111245.31428,2552008.27358617,2552008.27358617,1998.0571746506,0.000500486178617422
2017,"Croatia","Zinc",151726681.51652,75041890.8742058,75937.2862455657,75937.2862455657,1998.05245904979,0.000500487359814151
2017,"USA","Iron",7909075166.59705,8493850323.26289,3958397.27384159,3958397.27384159,1998.04987206889,0.000500488007821619
2018,"Croatia","Protein",1850474244.99545,740446000.771062,926140.371546878,926140.371546878,1998.04943380743,0.000500488117600987
2017,"Croatia","Iron",318932223.554729,140356917.198826,159621.846462758,159621.846462758,1998.04870462478,0.000500488300252818
2018,"Croatia","Zinc",141017428.049822,83149663.2958526,70577.7543999161,70577.7543999161,1998.04356555144,0.000500489587535099
2017,"Canada","Vitamin A, RAE",20742131515.8472,9933233817.14135,10381226.8883047,10381226.8883047,1998.04240279297,0.000500489878794438
2016,"USA","Protein",100849390597.732,11316032506.3066,50474126.9695985,50474126.9695985,1998.04130655842,0.00050049015339051
2014,"Croatia","Vitamin A, RAE",76108001411.959,48383313502.3663,38091322.056536,38091322.056536,1998.04042765955,0.000500490373546331
2015,"Croatia","Vitamin A, RAE",76455467675.779,31169759907.2138,38265263.662552,38265263.662552,1998.03843898772,0.000500490871690455
2017,"USA","Protein",133325573381.455,23294171170.9531,66728272.9729665,66728272.9729665,1998.03722532231,0.00050049117570304
2016,"Croatia","Calcium",13327679609.9415,2071904625.79036,6670391.25867383,6670391.25867383,1998.03566134308,0.000500491567466719
2017,"Canada","Zinc",826958883.474427,199812859.866449,413887.167653653,413887.167653653,1998.0297726129,0.000500493042549741
2018,"Croatia","Iron",300865413.047111,153711904.394398,150581.199987943,150581.199987943,1998.02772903391,0.000500493554453082
2018,"USA","Iron",8329400326.76443,8216271251.9445,4168814.25860998,4168814.25860998,1998.02625160415,0.000500493924540347
2017,"Canada","Vitamin B12",2298015931.03394,426542562.242815,1150143.40572597,1150143.40572597,1998.02556758861,0.000500494095882309
2017,"Croatia","Calcium",11203154299.7124,3437094750.64449,5607112.60234507,5607112.60234507,1998.02556043318,0.000500494097674705
2017,"Canada","DHA+EPA",902732591.095963,168892440.058684,451812.595658276,451812.595658276,1998.02440164536,0.000500494387944665
2016,"USA","Vitamin B12",17937658398.9272,2159418786.1468,8977698.19262704,8977698.19262704,1998.02421668157,0.000500494434277105
2018,"USA","Calcium",339044711488.502,54196820561.7162,169690113.841884,169690113.841884,1998.022771111,0.000500494796385103
2016,"USA","Calcium",180123438691.901,33413064001.6027,90150845.8992307,90150845.8992307,1998.02272397134,0.000500494808193356
2018,"USA","Zinc",5176860169.8726,3407847556.9418,2590992.99550181,2590992.99550181,1998.02167696327,0.000500495070463835
2018,"USA","DHA+EPA",4461643023.7111,834181077.045173,2233030.69778855,2233030.69778855,1998.02135641468,0.000500495150759768
2017,"United Kingdom","Vitamin A, RAE",583723866656.281,2370581043.49842,292151097.24341,292151097.24341,1998.02044956875,0.0005004953779206
2018,"USA","Protein",120122209311.146,18979386798.6191,60120667.2137734,60120667.2137734,1998.01856629473,0.000500495849672944
2017,"USA","Vitamin B12",21982137870.2578,3848334399.59934,11001969.2401126,11001969.2401126,1998.01848110174,0.000500495871013458
2018,"United Kingdom","Vitamin A, RAE",690818910270.404,1713353654.30976,345752131.316087,345752131.316087,1998.01779280677,0.000500496043428734
2017,"Canada","Protein",30867845443.2941,4197432768.56427,15449239.2977777,15449239.2977777,1998.0171740711,0.000500496198419771
2016,"Croatia","Vitamin A, RAE",68211955360.8675,24512592986.8713,34139858.8309313,34139858.8309313,1998.01515579397,0.000500496703991527
2017,"USA","Calcium",338054871693.954,67664446891.2104,169195485.294307,169195485.294307,1998.01354690951,0.000500497107012504
2018,"USA","Vitamin B12",22219146579.5547,2625554259.35417,11120625.3427703,11120625.3427703,1998.01233246291,0.000500497411228349
2017,"USA","Vitamin A, RAE",770649694122.064,2112312487430.5,385708349.739703,385708349.739703,1998.01143698896,0.000500497635542577
2018,"Croatia","Calcium",11011420672.3554,3344019143.51417,5511209.03802425,5511209.03802425,1998.00453881949,0.000500499363525392
2016,"USA","Vitamin A, RAE",1674054554215.14,2331208750431.23,837863284.248769,837863284.248769,1998.00443065852,0.000500499390619675
2018,"USA","Vitamin A, RAE",889007172875.441,1102446034402.73,444947730.477839,444947730.477839,1998.00361251583,0.000500499595564209
2017,"Croatia","Vitamin A, RAE",56604019935.755,56243134123.4888,28330312.0508843,28330312.0508843,1998.00199285091,0.000500500001290349
2018,"Croatia","Vitamin A, RAE",41591859279.6371,62844454105.9569,20816729.6559745,20816729.6559745,1998.00160577577,0.000500500098252788
2017,"Chile","Calcium",3163045989.90789,4488698582.50523,1583106.10105499,1583106.10105499,1998.00000000001,0.000500500500500498
2017,"Chile","Iron",57899540.2033329,29390665.1865989,28978.7488505168,28978.7488505168,1998.00000000001,0.000500500500500498
2017,"Chile","Vitamin B12",55953430.3223384,39614176.9197416,28004.7198810501,28004.7198810501,1998.00000000001,0.000500500500500498
2017,"Chile","Zinc",24209878.9255522,29459808.2722674,12117.0565192953,12117.0565192953,1998.00000000001,0.000500500500500498
2017,"Chile","Protein",491014992.830452,279524001.84168,245753.24966489,245753.24966489,1998.00000000001,0.000500500500500498
2017,"Chile","DHA+EPA",21418030.6803979,4772422.88806407,10719.7350752742,10719.7350752742,1998.00000000001,0.000500500500500498
2017,"Myanmar","Vitamin A, RAE",2563384311530.72,109789308139.62,1282975130.89625,1282975130.89625,1998.00000000001,0.000500500500500499
2017,"Chile","Vitamin A, RAE",2302264202.31725,278073511.142256,1152284.38554416,1152284.38554416,1998,0.000500500500500499
2018,"Myanmar","Vitamin A, RAE",2325500269932.33,100449858128.077,1163914049.01518,1163914049.01518,1998,0.0005005005005005
2016,"Myanmar","Vitamin A, RAE",2406160978595.71,103055459895.058,1204284774.07193,1204284774.07193,1998,0.0005005005005005
2017,"China","Calcium",14761224654840.7,972570276335.073,7388000327.74808,7388000327.74808,1998,0.0005005005005005
2018,"Panama","Vitamin B12",15183548.324395,NA,7599.3735357332,7599.3735357332,1998,0.0005005005005005
2018,"Spain","Vitamin B12",12646867295.3396,3006856912.94178,6329763.41108087,6329763.41108087,1998,0.0005005005005005
2016,"Brazil","Calcium",98316807943.6833,62369953706.1066,49207611.583425,49207611.583425,1998,0.0005005005005005
