"iso3c","nutrient","ASF","bottom_trawl","Fish","Other","total","perc_fish","perc_ASF","perc_tot"
"IRQ","Calcium",2163.023032488,0.126170888817269,75.650015117,2948.388783659,5111.411816147,0.166782370925021,0.00583308115180549,0.00246841564240029
"IRQ","DHA+EPA",1.478145722,0.00154608823281294,0.859670914,13.738747029,15.216892751,0.17984652122509,0.104596469062672,0.0101603412609406
"IRQ","Iron",21.406597085,0.00122051801981901,1.277793546,417.34965717,438.756254255,0.0955176228303634,0.00570159757280734,0.00027817677992794
"IRQ","Protein",287.35366221,0.0176578082383855,28.949190364,950.175773008,1237.529435218,0.0609958621169041,0.00614497414182286,0.0014268596556877
"IRQ","Vitamin A",2692.857797027,0.0173567658501879,63.503692854,2670.094212271,5362.952009298,0.0273319000362586,0.000644548177380564,0.000323642013206453
"IRQ","Vitamin B12",22.831633375,0.00138165072608938,2.622066943,11.337351871,34.168985246,0.0526931903770766,0.00605147561454035,0.00404358138277204
"IRQ","Zinc",27.715778622,0.00089333424373564,1.033664508,95.482693724,123.198472346,0.0864240028386115,0.00322319735598745,0.000725117955380755
"ISL","Calcium",24326.731293745,381.304952956637,1375.55404115,5874.973702024,30201.704995769,27.7200997961414,1.56743192643674,1.26252790367317
"ISL","DHA+EPA",13.276856433,6.17153907140213,10.915650557,21.966982554,35.243838987,56.5384448611213,46.4834360644481,17.5109728360709
"ISL","Iron",99.173659146,6.70404627753528,33.60347574,441.060320667,540.233979813,19.9504549154571,6.75990614369266,1.24095235176726
"ISL","Protein",2227.308802793,317.501541301423,826.45373982,833.070461961,3060.379264754,38.417339773981,14.2549403523787,10.3745815088361
"ISL","Vitamin A",12217.050231455,134.056672326756,1043.64481176,11453.460369132,23670.510600587,12.8450475502947,1.09729165213386,0.5663446580803
"ISL","Vitamin B12",188.347047738,29.3634754652141,63.586855178,39.202523427,227.549571165,46.1785307403807,15.5900906427056,12.9042104166051
"ISL","Zinc",219.253996177,8.92766854780381,31.516851498,95.399228851,314.653225028,28.326651056405,4.07183846291069,2.8373040025283
"ISR","Calcium",14110.049390726,0.163992071559339,547.83982459,7344.226603254,21454.27599398,0.0299343100297737,0.00116223598527674,0.000764379425366556
"ISR","DHA+EPA",7.587135703,0.00209986580011826,5.645153626,28.958623506,36.545759209,0.037197673247489,0.027676660630809,0.00574585354242998
"ISR","Iron",83.412461559,0.00544610611665866,11.553461089,458.186635401,541.59909696,0.0471383083796757,0.00652912768052826,0.00100556041308556
"ISR","Protein",1413.402637698,0.0391255532445841,235.97714492,1028.763881621,2442.166519319,0.0165802299446619,0.00276818170569624,0.00160208376190066
"ISR","Vitamin A",10474.861308715,0.0652016850396239,442.01659795,15644.968858085,26119.8301668,0.0147509585255437,0.0006224586953278,0.000249625225827461
"ISR","Vitamin B12",127.990842799,0.00598866706244266,24.672152881,112.280617302,240.271460101,0.0242729813297101,0.00467898087978638,0.0024924587630696
"ISR","Zinc",157.425507169,0.00299142271985592,8.496153521,134.922956973,292.348464142,0.0352091415540221,0.00190021475785659,0.0010232387328031
"ITA","Calcium",13380.688282555,5.50582413736907,162.159035041,4554.403795203,17935.092077758,3.3953236931738,0.0411475405532559,0.0306986109326813
"ITA","DHA+EPA",3.465593355,0.0412696367202995,1.720711105,5.774050525,9.23964388,2.39840590325588,1.19083898463614,0.446658304760329
"ITA","Iron",50.692130959,0.195818708923068,3.828648187,317.230245987,367.922376946,5.11456522926188,0.386290150401147,0.0532228320953166
"ITA","Protein",1167.781821199,1.09351705224112,85.076006216,771.678592866,1939.460414065,1.285341309352,0.0936405270565329,0.0563825404380991
"ITA","Vitamin A",6470.331744357,67.5878013928721,127.913056511,7960.137791535,14430.469535892,52.8388604231811,1.04458015544284,0.468368691848627
"ITA","Vitamin B12",73.790359551,0.183806544681217,6.751446129,28.627606369,102.41796592,2.72247665417486,0.24909289749995,0.179467091569453
"ITA","Zinc",130.119148285,0.0913801721305538,3.000439302,86.258414487,216.377562772,3.04555976418662,0.0702280742957246,0.0422318150550768
"JAM","Calcium",7199.310549366,0,450.70698422,5295.237268309,12494.547817675,0,0,0
"JAM","DHA+EPA",5.290845588,0,4.223041514,21.448690875,26.739536463,0,0,0
"JAM","Iron",48.699155136,0,13.187071866,424.476176354,473.17533149,0,0,0
"JAM","Protein",850.835144842,0,229.45443439,790.765125635,1641.600270477,0,0,0
"JAM","Vitamin A",7601.826570178,0,382.67357161,24455.783184339,32057.609754517,0,0,0
"JAM","Vitamin B12",53.006572459,0,18.005546405,76.070343924,129.076916383,0,0,0
"JAM","Zinc",65.931309066,0,7.955363404,124.410029269,190.341338335,0,0,0
"JOR","Calcium",4949.819878838,0,95.007181772,4165.169347367,9114.989226205,0,0,0
"JOR","DHA+EPA",1.749228704,0,0.873447245,17.432714252,19.181942956,0,0,0
"JOR","Iron",31.973080694,0,3.063575141,390.109788752,422.082869446,0,0,0
"JOR","Protein",505.932918579,0,58.190274091,928.991986594,1434.924905173,0,0,0
"JOR","Vitamin A",4329.945315667,0,65.53070088,6608.095268295,10938.040583962,0,0,0
"JOR","Vitamin B12",44.55051579,0,4.330362711,23.587076253,68.137592043,0,0,0
"JOR","Zinc",51.338425515,0,1.984441163,97.521238753,148.859664268,0,0,0
"JPN","Calcium",6347.416616145,8.44940351805913,763.13827525,5163.417188848,11510.833804993,1.10719168361607,0.133115628436419,0.0734039224369139
"JPN","DHA+EPA",9.139342642,0,7.616949679,13.915601379,23.054944021,0,0,0
"JPN","Iron",70.109765847,0.160200048791662,25.760955965,309.800630028,379.910395875,0.621871521419148,0.228498907186861,0.0421678507698358
"JPN","Protein",1051.623403392,1.30873240508545,366.12116072,840.953416261,1892.576819653,0.357458826611318,0.124448771381861,0.0691508208013139
"JPN","Vitamin A",5212.908823857,3.01579290855199,712.16840443,9589.99914356,14802.907967417,0.42346626019807,0.0578524008467238,0.0203729761421885
"JPN","Vitamin B12",122.871341058,0,75.671120797,32.469688622,155.34102968,0,0,0
"JPN","Zinc",90.843121467,0,15.522588621,111.778485012,202.621606479,0,0,0
"KAZ","Calcium",18002.602357856,0,98.550779211,4995.242195688,22997.844553544,0,0,0
"KAZ","DHA+EPA",2.519019698,0,1.050899685,5.937894528,8.456914226,0,0,0
"KAZ","Iron",55.028883036,0,2.126591025,387.686769587,442.715652623,0,0,0
"KAZ","Protein",1038.720934877,0,40.13659306,977.458541177,2016.179476054,0,0,0
"KAZ","Vitamin A",9669.818794133,0,79.44987788,23707.924642012,33377.743436145,0,0,0
"KAZ","Vitamin B12",122.57420147,0,3.639204742,139.645045923,262.219247393,0,0,0
"KAZ","Zinc",133.196804496,0,1.491281119,121.117791965,254.314596461,0,0,0
"KEN","Calcium",6366.698315265,0,107.292930875,4641.209207302,11007.907522567,0,0,0
"KEN","DHA+EPA",1.244583212,0,1.244583212,3.392144549,4.636727761,0,0,0
"KEN","Iron",17.311081994,0,1.893195038,321.98158628,339.292668274,0,0,0
"KEN","Protein",333.174467174,0,34.672123712,898.417682865,1231.592150039,0,0,0
"KEN","Vitamin A",2429.829634583,0,90.374841678,12267.18633026,14697.015964843,0,0,0
"KEN","Vitamin B12",42.254861001,0,3.790874983,56.624927403,98.879788404,0,0,0
"KEN","Zinc",43.242620067,0,1.254583212,155.425650002,198.668270069,0,0,0
"KGZ","Calcium",14533.867154598,0,25.27989527,5778.606156395,20312.473310993,0,0,0
"KGZ","DHA+EPA",0.495946099,0,0.260104162,4.223655992,4.719602091,0,0,0
"KGZ","Iron",30.666080312,0,0.650208322,435.181597564,465.847677876,0,0,0
"KGZ","Protein",659.850107898,0,13.104374749,1067.448057497,1727.298165395,0,0,0
"KGZ","Vitamin A",6258.938376707,0,18.717707896,19456.314442785,25715.252819492,0,0,0
"KGZ","Vitamin B12",84.930454221,0,1.120416641,69.04611369,153.976567911,0,0,0
"KGZ","Zinc",86.987372669,0,0.556840237,131.466090314,218.453462983,0,0,0
"KHM","Calcium",1693.254680847,35.8634054394213,1173.01484623,4259.245227826,5952.499908673,3.05737012235473,2.11801602234353,0.602493170762876
"KHM","DHA+EPA",12.438006077,0.088628445967774,12.438006077,4.668540907,17.106546984,0.712561526494694,0.712561526494694,0.518096644814815
"KHM","Iron",29.16818392,0.449754091176174,19.711797273,213.130814268,242.298998188,2.28164933388504,1.54193381531645,0.185619459650927
"KHM","Protein",488.416260757,3.78577371778596,363.71876685,928.330542569,1416.746803326,1.04085190615068,0.775112137322856,0.267215970341232
"KHM","Vitamin A",1424.715440996,133.25614771594,1023.73250541,4468.567053053,5893.282494049,13.0166959642032,9.35317635237971,2.26115323422051
"KHM","Vitamin B12",53.739597697,0.66954883372096,43.432776922,32.254331478,85.993929175,1.54157500664392,1.24591337191632,0.778600117641339
"KHM","Zinc",30.389930162,0.350624907973421,13.725183695,167.925338814,198.315268976,2.55460994741478,1.15375358253323,0.176801771131326
"KIR","Calcium",2158.802397779,0,1020.81164608,2469.477564679,4628.279962458,0,0,0
"KIR","DHA+EPA",10.63042586,0,9.902726225,1.817449355,12.447875215,0,0,0
"KIR","Iron",60.004283999,0,40.420245949,336.641588892,396.645872891,0,0,0
"KIR","Protein",1128.743669797,0,823.44476485,814.062630556,1942.806300353,0,0,0
"KIR","Vitamin A",2531.012544518,0,604.81366749,811.444826075,3342.457370593,0,0,0
"KIR","Vitamin B12",81.080167132,0,64.242804281,3.69448392,84.774651052,0,0,0
"KIR","Zinc",58.711235959,0,28.465219789,142.833050418,201.544286377,0,0,0
"KNA","Calcium",5490.47016092,2188.19884844613,350.45250568,3120.842018424,8611.312179344,624.392410663539,39.8544894027703,25.4107481284324
"KNA","DHA+EPA",5.47032999,14.1293874826817,3.619704006,26.34912677,31.81945676,390.346488532235,258.291318960845,44.4048670888801
"KNA","Iron",59.953978072,40.2540368358824,8.808593661,266.097982541,326.051960613,456.985966035724,67.1415611280047,12.3458962676385
"KNA","Protein",966.031088795,333.293938250083,165.312793658,618.562225495,1584.59331429,201.614122461449,34.5013677215941,21.0334055586635
"KNA","Vitamin A",7832.30070094,591.194563954532,316.19429561,12124.405178901,19956.705879841,186.971925857803,7.5481596854878,2.96238551349158
"KNA","Vitamin B12",55.382346104,38.5549212216825,1.806235407,111.759328438,167.141674542,2134.54575590005,69.6159045867828,23.067210094269
"KNA","Zinc",96.070663144,16.6789277733739,4.50387111,88.316793781,184.387456925,370.324269190153,17.3611040327409,9.04558696753334
"KOR","Calcium",3800.841732695,66.4060297284489,797.01235163,8158.820342396,11959.662075091,8.33186958679366,1.7471400915545,0.555250050641114
"KOR","DHA+EPA",6.875401102,0,5.97697885,38.328707532,45.204108634,0,0,0
"KOR","Iron",82.514329072,0.97162902946683,37.320279756,320.991754852,403.506083924,2.60348806552186,1.17752763719258,0.240796624432021
"KOR","Protein",1186.0248598,7.26386815210923,459.34903388,1029.564110692,2215.588970492,1.581339595025,0.612454966022731,0.327852695100581
"KOR","Vitamin A",4110.402748552,65.4772801134421,796.79322719,15759.929690536,19870.332439088,8.21759998442214,1.59296507225498,0.329522821594259
"KOR","Vitamin B12",175.281400201,0,128.892121367,48.450033861,223.731434062,0,0,0
"KOR","Zinc",103.895771832,0,19.539524906,152.755796578,256.65156841,0,0,0
"KWT","Calcium",10709.239874828,0,213.272719731,7206.023528791,17915.263403619,0,0,0
"KWT","DHA+EPA",4.276649565,0,2.014557953,15.748066163,20.024715728,0,0,0
"KWT","Iron",65.036135792,0,4.770635228,453.844403225,518.880539017,0,0,0
"KWT","Protein",998.804024137,0,107.677056288,1087.505240236,2086.309264373,0,0,0
"KWT","Vitamin A",8693.468811306,0,171.243964042,9604.521877199,18297.990688505,0,0,0
"KWT","Vitamin B12",91.176590905,0,8.134348405,18.956621212,110.133212117,0,0,0
"KWT","Zinc",107.258268036,0,3.996692747,140.579849502,247.838117538,0,0,0
"LAO","Calcium",1302.416668872,0,751.85098969,6185.318521943,7487.735190815,0,0,0
"LAO","DHA+EPA",8.4737003,0,8.313411601,2.160935915,10.634636215,0,0,0
"LAO","Iron",31.76052024,0,11.361302944,264.411805441,296.172325681,0,0,0
"LAO","Protein",495.855817298,0,220.49659295,1144.69568197,1640.551499268,0,0,0
"LAO","Vitamin A",1743.452416994,0,638.71480186,10141.748160227,11885.200577221,0,0,0
"LAO","Vitamin B12",44.78948493,0,25.0302348,50.11383034,94.90331527,0,0,0
"LAO","Zinc",40.530566566,0,8.343411601,224.429833026,264.960399592,0,0,0
"LBN","Calcium",5759.578930894,0,158.705175539,6517.65974377,12277.238674664,0,0,0
"LBN","DHA+EPA",2.05980254,0,1.372955068,24.521702423,26.581504963,0,0,0
"LBN","Iron",28.455490611,0,4.198254135,474.091612097,502.547102708,0,0,0
"LBN","Protein",486.630559599,0,81.318687271,1042.321798999,1528.952358598,0,0,0
"LBN","Vitamin A",3486.152632261,0,129.560731446,8316.353066172,11802.505698433,0,0,0
"LBN","Vitamin B12",47.974266462,0,7.981583196,33.141118849,81.115385311,0,0,0
"LBN","Zinc",59.606027057,0,3.093220078,117.565037188,177.171064245,0,0,0
"LBR","Calcium",402.892901151,0,81.008406982,3022.981906255,3425.874807406,0,0,0
"LBR","DHA+EPA",1.043320057,0,0.793415154,0.432641409,1.475961466,0,0,0
"LBR","Iron",11.842971562,0,2.533599248,226.547253936,238.390225498,0,0,0
"LBR","Protein",184.141641575,0,52.025461468,665.646678984,849.788320559,0,0,0
"LBR","Vitamin A",1084.170537669,0,57.372537234,5222.620523345,6306.791061014,0,0,0
"LBR","Vitamin B12",11.425571578,0,3.643721978,42.061655531,53.487227109,0,0,0
"LBR","Zinc",14.721877288,0,1.740184093,138.087743441,152.809620729,0,0,0
"LCA","Calcium",5906.224994868,0,479.00225092,4069.208091649,9975.433086517,0,0,0
"LCA","DHA+EPA",6.384600153,0,4.266793004,6.046512753,12.431112906,0,0,0
"LCA","Iron",69.76258707,0,17.037172017,323.683190518,393.445777588,0,0,0
"LCA","Protein",1134.593107103,0,287.40781061,733.653352581,1868.246459684,0,0,0
"LCA","Vitamin A",7320.733145468,0,430.0824535,10779.046081824,18099.779227292,0,0,0
"LCA","Vitamin B12",88.067876133,0,32.644344035,77.100988753,165.168864886,0,0,0
"LCA","Zinc",100.211178234,0,9.680284259,84.40573256,184.616910794,0,0,0
"LKA","Calcium",3865.74415386,0,517.50557075,4464.117209152,8329.861363012,0,0,0
"LKA","DHA+EPA",5.378929338,0,4.99077295,0.839637817,6.218567155,0,0,0
"LKA","Iron",26.996866045,0,16.760848577,360.334520837,387.331386882,0,0,0
"LKA","Protein",489.79021682,0,307.63123113,1015.259756021,1505.049972841,0,0,0
"LKA","Vitamin A",2266.838909906,0,357.57046873,8403.096669721,10669.935579627,0,0,0
"LKA","Vitamin B12",44.744221429,0,27.551659342,13.113995465,57.858216894,0,0,0
"LKA","Zinc",31.277976171,0,11.370443195,177.882232287,209.160208458,0,0,0
"LSO","Calcium",1817.121702441,0,28.557127668,2481.170430516,4298.292132957,0,0,0
"LSO","DHA+EPA",0.691801829,0,0.297723034,2.589878408,3.281680237,0,0,0
"LSO","Iron",12.694952907,0,0.84895592,387.431606561,400.126559468,0,0,0
"LSO","Protein",202.611693453,0,14.816459426,984.583218458,1187.194911911,0,0,0
"LSO","Vitamin A",1404.362933468,0,21.089689138,6816.586271963,8220.949205431,0,0,0
"LSO","Vitamin B12",18.64015086,0,1.104747102,53.457392187,72.097543047,0,0,0
"LSO","Zinc",23.71860509,0,0.537373551,197.186403275,220.905008365,0,0,0
"LTU","Calcium",13380.688282555,0.400485573799888,162.159035041,4554.403795203,17935.092077758,0.246970866408172,0.00299301175950731,0.00223297194161911
"LTU","DHA+EPA",3.465593355,0.00508879113432479,1.720711105,5.774050525,9.23964388,0.295737681911735,0.146837514187373,0.0550756198011042
"LTU","Iron",50.692130959,0.0194917727346957,3.828648187,317.230245987,367.922376946,0.509103260019532,0.0384512790564294,0.00529779484914464
"LTU","Protein",1167.781821199,0.110814269093699,85.076006216,771.678592866,1939.460414065,0.130253257084437,0.0094892956100243,0.00571366490855248
"LTU","Vitamin A",6470.331744357,0.164838535747011,127.913056511,7960.137791535,14430.469535892,0.128867638881599,0.0025476056291978,0.00114229502606979
"LTU","Vitamin B12",73.790359551,0.0121715230619065,6.751446129,28.627606369,102.41796592,0.180280236698108,0.0164947333716326,0.0118841679314485
"LTU","Zinc",130.119148285,0.00596976169798211,3.000439302,86.258414487,216.377562772,0.198962921662933,0.00458791943896416,0.00275895597561219
"LUX","Calcium",13380.688282555,0,162.159035041,4554.403795203,17935.092077758,0,0,0
"LUX","DHA+EPA",3.465593355,0,1.720711105,5.774050525,9.23964388,0,0,0
"LUX","Iron",50.692130959,0,3.828648187,317.230245987,367.922376946,0,0,0
"LUX","Protein",1167.781821199,0,85.076006216,771.678592866,1939.460414065,0,0,0
"LUX","Vitamin A",6470.331744357,0,127.913056511,7960.137791535,14430.469535892,0,0,0
"LUX","Vitamin B12",73.790359551,0,6.751446129,28.627606369,102.41796592,0,0,0
"LUX","Zinc",130.119148285,0,3.000439302,86.258414487,216.377562772,0,0,0
"LVA","Calcium",13380.688282555,0.542485154507672,162.159035041,4554.403795203,17935.092077758,0.334538963166937,0.00405423953575642,0.00302471351781031
"LVA","DHA+EPA",3.465593355,0.00353951243833676,1.720711105,5.774050525,9.23964388,0.205700563450293,0.102132941628311,0.0383078880994357
"LVA","Iron",50.692130959,0.00994417786745985,3.828648187,317.230245987,367.922376946,0.259730781773704,0.0196168077359043,0.00270279235256173
"LVA","Protein",1167.781821199,0.0823693932086921,85.076006216,771.678592866,1939.460414065,0.0968185941869015,0.00705349164659206,0.00424702626624126
"LVA","Vitamin A",6470.331744357,0.145482776743842,127.913056511,7960.137791535,14430.469535892,0.113735673833524,0.0022484593138632,0.00100816384651928
"LVA","Vitamin B12",73.790359551,0.0097693436308199,6.751446129,28.627606369,102.41796592,0.14470001602852,0.0132393224403085,0.00953870108927067
"LVA","Zinc",130.119148285,0.00414321912001543,3.000439302,86.258414487,216.377562772,0.13808708335655,0.0031841732555308,0.0019148099585451
"MAC","Calcium",5901.06222112,0,1145.54613786,6248.240607911,12149.302829031,0,0,0
"MAC","DHA+EPA",10.803066123,0,8.57170069,13.0056057,23.808671823,0,0,0
"MAC","Iron",101.477722175,0,28.298473715,354.216486503,455.694208678,0,0,0
"MAC","Protein",1484.850204451,0,381.2876913,732.178967679,2217.02917213,0,0,0
"MAC","Vitamin A",6809.03260049,0,1222.24158359,18658.108795029,25467.141395519,0,0,0
"MAC","Vitamin B12",157.673762232,0,92.194614396,119.343423469,277.017185701,0,0,0
"MAC","Zinc",141.536934787,0,17.061501022,116.953240596,258.490175383,0,0,0
"MAR","Calcium",4707.230007196,230.661194765965,270.63070842,5806.794579908,10514.024587104,85.2309762305299,4.90014710165745,2.19384302228932
"MAR","DHA+EPA",3.623726907,1.49389055861064,2.50463865,25.464151744,29.087878651,59.6449535189694,41.2252522596246,5.13578379686786
"MAR","Iron",38.747045651,1.17441731522713,10.444649869,594.061115885,632.808161536,11.2441999488449,3.03098544803975,0.185588206128141
"MAR","Protein",586.243277954,17.6570898455407,191.432720628,1498.641757256,2084.88503521,9.22365298242441,3.01190487115934,0.846909520061963
"MAR","Vitamin A",3890.20702272,837.379692185667,168.503943203,12738.280052173,16628.487074893,496.949612138666,21.5253246753994,5.0358140726465
"MAR","Vitamin B12",58.250113061,7.04367563746401,16.529346796,52.183323325,110.433436386,42.613151774204,12.0921235467609,6.37820923442436
"MAR","Zinc",54.718438007,1.15812624196161,6.947068914,173.700617093,228.4190551,16.6707176263604,2.11651919196496,0.507018226414862
"MDA","Calcium",8968.486925086,0,213.36558435,2897.526873844,11866.01379893,0,0,0
"MDA","DHA+EPA",3.500709442,0,2.174972491,2.800143054,6.300852496,0,0,0
"MDA","Iron",36.113264893,0,5.197926469,264.670767903,300.784032796,0,0,0
"MDA","Protein",748.328020581,0,107.777764629,645.802811395,1394.130831976,0,0,0
"MDA","Vitamin A",5554.17385648,0,163.238762977,7630.824158066,13184.998014546,0,0,0
"MDA","Vitamin B12",51.497999007,0,8.891103784,15.896990511,67.394989518,0,0,0
"MDA","Zinc",70.303375857,0,3.703157892,117.109459274,187.412835131,0,0,0
"MDG","Calcium",1743.454963826,0.277647155239167,100.717797128,3382.096565272,5125.551529098,0.275668415271545,0.0159251119759281,0.00541692252361431
"MDG","DHA+EPA",1.01125543,0.00179279147442392,1.01125543,4.037648598,5.048904028,0.177283742686447,0.177283742686447,0.035508527484015
"MDG","Iron",11.938827817,0.00510758828993625,2.234905384,204.12591704,216.064744857,0.22853711510573,0.0427813213175202,0.00236391563710065
"MDG","Protein",182.053468999,0.0422896273249146,42.194963002,698.5726486,880.626117599,0.100224349818508,0.0232292345525956,0.0048022227003914
"MDG","Vitamin A",857.034767771,0.0750130587955463,87.085637239,10883.611215536,11740.645983307,0.0861371187876579,0.0087526272697947,0.000638917644754818
"MDG","Vitamin B12",18.80533245,0.00489199791201421,3.642932426,48.43759165,67.2429241,0.134287363583785,0.0260138868856541,0.00727511180914604
"MDG","Zinc",21.437559804,0.002116287033057,1.437241583,156.260391691,177.697951495,0.147246437765849,0.00987186532611855,0.00119094621814847
"MDV","Calcium",8493.585633606,0,1600.77697832,4727.056450727,13220.642084333,0,0,0
"MDV","DHA+EPA",15.479567686,0,14.360016337,2.877734813,18.357302499,0,0,0
"MDV","Iron",91.709600187,0,62.869683117,302.447719057,394.157319244,0,0,0
"MDV","Protein",1553.70179086,0,1117.35741929,723.473436727,2277.175227587,0,0,0
"MDV","Vitamin A",5670.783756516,0,1010.33429938,6991.767756815,12662.551513331,0,0,0
"MDV","Vitamin B12",137.446431616,0,96.658752054,3.491351382,140.937782998,0,0,0
"MDV","Zinc",94.52890597,0,41.673188506,91.311691984,185.840597954,0,0,0
"MEX","Calcium",8543.429714759,0.726348896546856,282.74068354,4762.63448311,13306.064197869,0.256895784311173,0.00850184200956285,0.00545878094187448
"MEX","DHA+EPA",4.130405255,0.00108902656005831,2.440440727,18.275644672,22.406049927,0.0446241757896345,0.0263660946765456,0.00486041298491441
"MEX","Iron",62.000577022,0.00775594245539971,6.996211997,342.692687662,404.693264684,0.110859168629045,0.0125094681822842,0.00191649902092041
"MEX","Protein",948.221141295,0.0740484320295036,122.801375235,973.547540348,1921.768681643,0.0602993507913085,0.00780919437509847,0.00385313970077796
"MEX","Vitamin A",6914.663361998,0.0331550604399434,251.71376489,11827.496643407,18742.160005405,0.0131717311742695,0.00047948914797731,0.00017690095714892
"MEX","Vitamin B12",88.546268137,0.00619281867046813,17.948195268,96.45187253,184.998140667,0.0345038516574943,0.00699387879440217,0.00334750319551336
"MEX","Zinc",101.045691976,0.0057587883411986,5.030881452,178.860439819,279.906131795,0.114468774431352,0.00569919234415893,0.00205739985196761
"MLI","Calcium",8109.373334848,0,205.497115267,5808.435510782,13917.80884563,0,0,0
"MLI","DHA+EPA",2.219431347,0,2.219431347,0.332280934,2.551712281,0,0,0
"MLI","Iron",26.820384827,0,3.428212081,553.650585009,580.470969836,0,0,0
"MLI","Protein",476.763902247,0,74.385706777,1404.935535036,1881.699437283,0,0,0
"MLI","Vitamin A",2973.597187727,0,172.965645062,12296.963220178,15270.560407905,0,0,0
"MLI","Vitamin B12",49.863879732,0,6.884554286,68.184218345,118.048098077,0,0,0
"MLI","Zinc",56.338388487,0,2.555691591,249.077784064,305.416172551,0,0,0
"MLT","Calcium",13380.688282555,278.757373998136,162.159035041,4554.403795203,17935.092077758,171.903695608238,2.08328127904724,1.55425672078837
"MLT","DHA+EPA",3.465593355,1.79996025209107,1.720711105,5.774050525,9.23964388,104.605604442302,51.9380108313679,19.4808401218497
"MLT","Iron",50.692130959,5.12801183912655,3.828648187,317.230245987,367.922376946,133.937922437963,10.1159918553712,1.39377547016641
"MLT","Protein",1167.781821199,42.4587294989509,85.076006216,771.678592866,1939.460414065,49.9068202510026,3.63584436135144,2.18920320265572
"MLT","Vitamin A",6470.331744357,75.3130111036142,127.913056511,7960.137791535,14430.469535892,58.8782827632124,1.16397449279625,0.521902706743484
"MLT","Vitamin B12",73.790359551,4.91155938688714,6.751446129,28.627606369,102.41796592,72.7482570851029,6.65609900368155,4.7956033326454
"MLT","Zinc",130.119148285,2.12474936202068,3.000439302,86.258414487,216.377562772,70.8146090675584,1.63292596825706,0.981963811219907
"MMR","Calcium",4505.597169984,49.3668946797303,1232.40947284,4508.628152416,9014.2253224,4.00572178060006,1.09567928106421,0.547655432542333
"MMR","DHA+EPA",14.364387834,0.321287500810818,13.31335798,4.195582335,18.559970169,2.41327170270245,2.23669469610353,1.73107767892565
"MMR","Iron",62.074403805,0.784339671690632,20.944833331,236.536770545,298.61117435,3.74478831745941,1.26354765187041,0.26266253210314
"MMR","Protein",994.180728082,6.88731454540159,405.76115357,954.327224989,1948.507953071,1.69738144837303,0.692762829821574,0.353466073081542
"MMR","Vitamin A",5108.176578228,131.58873110334,1060.39612586,8171.264548944,13279.441127172,12.409393800512,2.57604115848689,0.99092070097805
"MMR","Vitamin B12",76.377588617,0.92746222452982,34.856365698,50.844310006,127.221898623,2.66081160774325,1.21431200084181,0.729011463095825
"MMR","Zinc",77.924182228,0.391826167128089,14.114104432,162.092583368,240.016765596,2.77613198213077,0.502830002093107,0.163249498906929
"MNE","Calcium",23524.969828752,0.724243184567256,207.005386966,7188.428883447,30713.398712199,0.349866829642559,0.00307861472231132,0.00235806916503707
"MNE","DHA+EPA",3.866662852,0.00729578890056028,1.771428822,1.800633945,5.667296797,0.411858992579961,0.188684381851047,0.128734900639443
"MNE","Iron",68.792427668,0.0338667113116743,9.477992123,458.70558099,527.498008658,0.35731947096148,0.0492302895241885,0.0064202538693623
"MNE","Protein",1565.397010725,0.16772681021893,113.525550202,958.185666917,2523.582677642,0.147743666443798,0.0107146499622641,0.00664637666540219
"MNE","Vitamin A",10192.256150893,22.0812314706609,183.020918833,14471.293557988,24663.549708881,12.0648675634774,0.216647140179324,0.0895298192324269
"MNE","Vitamin B12",145.490486573,0.0347474299120572,29.66693184,59.97330908,205.463795653,0.117125121328546,0.0238829567008305,0.0169117044692101
"MNE","Zinc",188.720799762,0.0289783376843244,4.902479578,111.412638294,300.133438056,0.591095530807826,0.0153551371766491,0.00965515134602146
"MOZ","Calcium",1486.20792611,0,232.64613712,3758.711885656,5244.919811766,0,0,0
"MOZ","DHA+EPA",2.442212717,0,2.442212717,6.856932748,9.299145465,0,0,0
"MOZ","Iron",12.210007995,0,4.728407705,242.852714722,255.062722717,0,0,0
"MOZ","Protein",211.46876442,0,90.449835045,784.266398238,995.735162658,0,0,0
"MOZ","Vitamin A",1107.232089857,0,204.83374407,8774.051426534,9881.283516391,0,0,0
"MOZ","Vitamin B12",14.370257905,0,5.10044316,9.246721748,23.616979653,0,0,0
"MOZ","Zinc",16.832975331,0,2.884248168,145.62864936,162.461624691,0,0,0
"MRT","Calcium",9522.593489072,11.9365270090341,177.029939398,3643.082754198,13165.67624327,6.74266005491781,0.125349538681162,0.0906639870863894
"MRT","DHA+EPA",1.846665322,0.0972852573502487,1.666992736,33.140017275,34.986682597,5.83597368178626,5.26815856621413,0.278063680603404
"MRT","Iron",31.436867658,0.702479720730081,4.866057498,646.416302146,677.853169804,14.4363218276563,2.23457288548058,0.103633021430467
"MRT","Protein",540.68506076,4.19942649668983,77.367725498,1238.310570616,1778.995631376,5.42787896330026,0.7766862451844,0.236056031989337
"MRT","Vitamin A",3705.998017699,1219.40183527758,154.609886257,7103.025415061,10809.02343276,788.695900888659,32.9034670135815,11.2813321468229
"MRT","Vitamin B12",59.052700348,3.13378354615366,11.41398187,66.324088353,125.376788701,27.4556555446295,5.30675740090825,2.49949259238658
